Parcel ID (TMK),Petition Number,Site Address,End Year
670010740000,A10240474,67-421 FARRINGTON HWY,2033
670010740000,A10240476,67-421 FARRINGTON HWY,2033
670010740000,A10240477,67-421 FARRINGTON HWY,2033
670010740000,A10240478,67-421 FARRINGTON HWY,2033
670010740000,A10240479,67-421 FARRINGTON HWY,2033
670010740000,A10240480,67-421 FARRINGTON HWY,2033
670010740000,A10240481,67-421 FARRINGTON HWY,2033
670010740000,A10240553,67-421 FARRINGTON HWY,2033
Parcel ID (TMK),Petition Number,Site Address,End Year
670010740000,A10240554,67-421 FARRINGTON HWY,2033
670010740000,A10240556,67-421 FARRINGTON HWY,2033
670010740000,A10240560,67-421 FARRINGTON HWY,2033
670010740000,A10240561,67-421 FARRINGTON HWY,2033
670010740000,A10240562,67-421 FARRINGTON HWY,2033
670010740000,A10240565,67-421 FARRINGTON HWY,2033
670010750000,A05210230A,GOODALE AVE,2025
670010750000,AV1017013C,GOODALE AVE,2026
670010780000,AV1017014A,WAIALUA BEACH RD,2026
670020060001,A10190076,67-290 FARRINGTON HWY,2028
670020070000,A10190270,FARRINGTON HWY,2028
670020140000,A10210110,KAHUI ST,2030
670020320000,A10150267,67-172 FARRINGTON HWY,2024
670020340002,A10170160,67-174 B FARRINGTON HWY,2026
670020340003,A05210160,67-174 B FARRINGTON HWY,2025
670020340004,A10220027,67-174 B FARRINGTON HWY,2031
670020370000,A05210231,67-150 FARRINGTON HWY,2025
670020380000,A10190077,67-290 FARRINGTON HWY,2028
670020400000,A10210050,67-150 FARRINGTON HWY,2030
670020410000,A10240177,67-150 FARRINGTON HWY,2033
670020420000,A10240179,67-150 FARRINGTON HWY,2033
670020430000,A10190161,67-150 FARRINGTON HWY,2028
670020440000,A10190254,67-150 FARRINGTON HWY,2028
670020450000,AV10150013,67-150 FARRINGTON HWY,2024
670020460000,A05210232,67-150 FARRINGTON HWY,2025
670020470000,A05230155,67-150 FARRINGTON HWY,2027
670030020000,A05240326,KAHUI ST,2028
670030030000,A10160119,KAHUI ST,2025
670030050001,A10190102,67-80 FARRINGTON HWY,2028
670030050002,A10190101,67-80 FARRINGTON HWY,2028
670030050003,A10190100,67-80 FARRINGTON HWY,2028
670030050004,A10190099,67-80 FARRINGTON HWY,2028
670030050005,A10190098,67-80 FARRINGTON HWY,2028
670030050006,A10190097,67-80 FARRINGTON HWY,2028
670030050007,A10190096,67-80 FARRINGTON HWY,2028
670030050008,A10190095,67-80 FARRINGTON HWY,2028
670030050009,A10190094,67-80 FARRINGTON HWY,2028
670030050010,A10190093,67-80 FARRINGTON HWY,2028
670030050011,A10190092,67-80 FARRINGTON HWY,2028
670030050012,A10190091,67-80 FARRINGTON HWY,2028
670030050013,A10190090,67-80 FARRINGTON HWY,2028
670030050014,A10190089,67-80 FARRINGTON HWY,2028
670030050016,A10200053,67-80 FARRINGTON HWY,2029
Parcel ID (TMK),Petition Number,Site Address,End Year
670030050017,A10200052,67-80 FARRINGTON HWY,2029
670030050018,A10200054,67-80 FARRINGTON HWY,2029
670030050019,A10200055,67-80 FARRINGTON HWY,2029
670030050020,A10200056,67-80 FARRINGTON HWY,2029
670030060000,A05240327,KAHUI ST,2028
670030070000,A05240328,KAHUI ST,2028
670030110000,A10190316,KAHUI ST,2028
670030170000,A10190317,KAHUI ST,2028
670030190000,A10160260,67-76 FARRINGTON HWY,2025
670040010000,A05240329,KEKAUWAY ST,2028
670040040000,A05240330,WAIALUA,2028
670090710000,A10190303,67-202 KUPAHU ST,2028
680020050000,AV10190021,68-670 FARRINGTON HWY,2028
680020060000,A05240118,FOREST,2028
680030050000,A05240117,68-434 FARRINGTON HWY,2028
680030060000,A05240116,68-434 FARRINGTON HWY,2028
680030090001,A05210032,68-670 FARRINGTON HWY,2025
680030090002,A10210157,68-670 FARRINGTON HWY,2030
680030090004,A10210156,68-670 FARRINGTON HWY,2030
680030090006,A05230095,68-670 FARRINGTON HWY,2027
680030090008,A05230096,68-670 FARRINGTON HWY,2027
680030090013,A10240550,68-670 FARRINGTON HWY,2033
680030090014,A05230069,68-670 FARRINGTON HWY,2027
680030090022,A05230017,68-670 FARRINGTON HWY,2027
680030090023,A05210106,68-670 FARRINGTON HWY,2025
680030090024,A05210185,68-670 FARRINGTON HWY,2025
680030090027,A05210186,68-670 FARRINGTON HWY,2025
680030090028,A05210187,68-670 FARRINGTON HWY,2025
680030090029,A10230122,68-670 FARRINGTON HWY,2032
680030090030,A05210147,68-670 FARRINGTON HWY,2025
680030090031,A05210146,68-670 FARRINGTON HWY,2025
680030090032,A05210149,68-670 FARRINGTON HWY,2025
680030090035,A05210188,68-670 FARRINGTON HWY,2025
680030090038,AV10230003,68-670 FARRINGTON HWY,2032
680030090039,A10230099,68-670 FARRINGTON HWY,2032
680030090040,A05210148,68-670 FARRINGTON HWY,2025
680030090043,A05230011,68-670 FARRINGTON HWY,2027
680030090044,A05230010,68-670 FARRINGTON HWY,2027
680030090045,A05210145,68-670 FARRINGTON HWY,2025
680030090046,A05210150,68-670 FARRINGTON HWY,2025
680030090048,A10240098,68-670 FARRINGTON HWY,2033
680030090048,A10240143,68-670 FARRINGTON HWY,2033
680030090052,A05230018,68-670 FARRINGTON HWY,2027
Parcel ID (TMK),Petition Number,Site Address,End Year
680030090053,A05230098,68-670 FARRINGTON HWY,2027
680030150000,A05240115,FARRINGTON HWY,2028
680030170000,A05240114,68-539 FARRINGTON HWY,2028
680030190000,A05240113,68-502 FARRINGTON HWY,2028
680030300000,A05240112,FARRINGTON HWY,2028
680030310000,A05240111,68-414 FARRINGTON HWY,2028
680030330000,A05240110,FARRINGTON HWY,2028
680030350000,A05240109,FARRINGTON HWY,2028
680030370000,A10190040,68-411 FARRINGTON HWY,2028
680030400000,A05240108,68-434 FARRINGTON HWY,2028
680030450000,A05230108,68-431 FARRINGTON HWY,2027
680030460000,A05230019,68-419 FARRINGTON HWY,2027
680030470000,A05230060,68-407 FARRINGTON HWY,2027
680030480000,A10240220,68-399 FARRINGTON HWY,2033
680030490000,A10210105,68-395 FARRINGTON HWY,2030
680030500000,A10170093,68-387 FARRINGTON HWY,2026
680060100000,A10190264,FARRINGTON HWY,2028
680060100000,A05210194,FARRINGTON HWY,2030
680060100000,A10210055,FARRINGTON HWY,2030
680070020000,A10200072,FARRINGTON HWY,2029
680070050000,AV10210026,FARRINGTON HWY,2030
680130010000,A10170060,68-359 FARRINGTON HWY,2026
680130020000,692817,68-329 MAHINAAI ST,2033
680130040000,A10170100,68-299 MAHINAAI ST,2026
680130050000,AD10240027,68-285 MAHINAAI ST,2033
680130080000,A10210219,68-239 MAHINAAI ST,2030
680130090000,A10150241,68-217 MAHINAAI ST,2024
680130100000,A10170079,68-216 MAHINAAI ST,2026
680130110000,A10150057,68-240 MAHINAAI ST,2024
680130120000,A10240229,68-415 KIKOU ST,2033
680130160000,A05210159,68-355 KIKOU ST,2025
680130230000,A05210155,68-208 OLOHIO ST,2025
680130250000,A10150188,68-238 OLOHIO ST,2024
680130270000,A10170041,68-268 OLOHIO ST,2026
680130320000,A10160102,68-346 OLOHIO ST,2025
680130330000,A10180026,68-360 OLOHIO ST,2027
680130380000,A10160139,68-419 OLOHIO ST,2025
680130420000,A05220028,68-355 OLOHIO ST,2026
680130450000,A10240046,68-286 KIKOU ST,2033
680130470000,A10170011,68-326 KIKOU ST,2026
680130490000,A10170080,68-356 KIKOU ST,2026
680130500000,A10170081,68-370 KIKOU ST,2026
680130510000,A10240061,68-386 KIKOU ST,2033
Parcel ID (TMK),Petition Number,Site Address,End Year
680130520000,A10160162,68-400 KIKOU ST,2025
680130530000,A10240183,68-416 KIKOU ST,2033
680130540000,A10240381,68-434 KIKOU ST,2033
680130550000,A10240119,68-450 KIKOU ST,2033
680130560000,AD10240124,68-300 MAHINAAI ST,2033
680130600000,A10230052,68-285 OLAO PL,2032
680130610000,A10220047,68-265 OLAO PL,2031
680130620000,A10230008,68-255 OLAO PL,2032
680130630000,A10200070,68-254 OLAO PL,2029
680130640000,A10180072,68-262 OLAO PL,2027
680130650000,A10180023,68-284 OLAO PL,2027
680130660002,A10150096,68-700 CROZIER DR,2024
680130660003,A10240355,68-770 CROZIER DR,2033
680130660004,A10240347,68-770 CROZIER DR,2033
710010030001,A05210131,KAMEHAMEHA HWY,2025
710010070000,A10180090,KAMEHAMEHA HWY,2027
710010110077,A10150122,71-45 KAMEHAMEHA HWY,2024
710010270000,A10230081,WHITMORE AVE,2032
710010380000,A10230080,680 WHITMORE AVE,2032
710020040001,A10180040,WHITMORE AVE,2027
710020040002,A10190108,WHITMORE AVE,2028
710020060000,AV10160021,912 HANAU ST,2025
710020340000,AV10160020,WHITMORE AVE,2025
710120010008,A10210170,KAMEHAMEHA HWY,2030
710120010011,A10200139,65-1155 KAUKONAHUA RD,2029
710120070000,AV10200005,WILIKINA DR,2029
710120080000,A10160085,WILIKINA DR,2025
710120160000,A10220056,KAMEHAMEHA HWY,2031
730070010000,A05210233,152 LAKEVIEW CIR,2025
750110010000,A10170131,1895 EAMES ST,2026
830010050000,A10150200,83-202 FARRINGTON HWY,2024
830010060000,A10150201,83-202 FARRINGTON HWY,2024
840220080000,A10160104,84-980 KAULAWAHA RD,2025
850010330000,AV02240004,WAIANAE VALLEY RD,2033
850030150000,A10170171,85-580 C WAIANAE VALLEY RD,2026
850030180000,A10160200,85-580 E WAIANAE VALLEY RD,2025
850030320000,A10200142,85-580 B WAIANAE VALLEY RD,2029
850030430000,A10200144,85-580 B WAIANAE VALLEY RD,2029
850040040000,A10200016,85-1383 C WAIANAE VALLEY RD,2029
850040100000,A10170018,85-965 WAIANAE VALLEY RD,2026
850040120000,A10240321,85-1279 WAIANAE VALLEY RD,2033
850040180000,A10170003,85-1177 WAIANAE VALLEY RD,2026
850040190000,A10240348,85-1490 WAIANAE VALLEY RD,2033
Parcel ID (TMK),Petition Number,Site Address,End Year
850040200003,AV10240005,85-1330 H WAIANAE VALLEY RD,2033
850040210001,A10240361,85-1330 A WAIANAE VALLEY RD,2033
850040210002,A10240362,85-1330 B WAIANAE VALLEY RD,2033
850040230000,A10240063,85-1284 WAIANAE VALLEY RD,2033
850040350000,A10170017,85-877 WAIANAE VALLEY RD,2026
850040420000,A10170004,85-969 WAIANAE VALLEY RD,2026
850040550000,A10240325,85-1344 WAIANAE VALLEY RD,2033
850040560000,A10240324,85-1330 D WAIANAE VALLEY RD,2033
850040650000,A10170019,WAIANAE VALLEY RD,2026
850040890000,A10200051,85-1373 A WAIANAE VALLEY RD,2029
850040990000,A10240322,85-1330 C1 WAIANAE VALLEY RD,2033
850050050001,A10200024,85-1759 A WAIANAE VALLEY RD,2029
850050050002,A10190158,85-1759 B WAIANAE VALLEY RD,2028
850050330000,A05200002,85-1636 HALEAHI RD,2024
850190160000,A10190156,85-485 D WAIANAE VALLEY RD,2028
850190200000,A10150155,85-781 WAIANAE VALLEY RD,2024
850190220000,A10240024,85-775 B WAIANAE VALLEY RD,2033
850190280000,A05240342,85-779 WAIANAE VALLEY RD,2028
850190350000,A10200143,85-580 B WAIANAE VALLEY RD,2029
850190380000,A10240064,85-772 WAIANAE VALLEY RD,2033
850190390000,A10180022,85-760 WAIANAE VALLEY RD,2027
850190450000,A10240085,85-610 WAIANAE VALLEY RD,2033
850190460000,A10240084,85-596 WAIANAE VALLEY RD,2033
850190530000,A10150158,85-538 WAIANAE VALLEY RD,2024
850190540000,A10210010,85-508 WAIANAE VALLEY RD,2030
850190770000,S10240100,85-443 WAIANAE VALLEY RD,2033
850340010000,A10230029,PILIUKA PL,2032
850340020000,A10210009,85-585 PILIUKA PL,2030
850340030000,A10240023,85-511 PILIUKA PL,2033
850340070000,A10150062,85-362 PILIUKA PL,2024
850340080000,A10150227,85-406 PILIUKA PL,2024
850340100000,A10180020,85-508 PILIUKA PL,2027
850340110000,A10180019,85-552 PILIUKA PL,2027
850340130000,A10210008,85-1012 KAWIWI WAY,2030
850340160000,A10210007,PILIUKA PL,2030
850340170000,A10210006,85-680 PILIUKA PL,2030
860030200000,A10220033,86-809 PUUHULU RD,2031
860030210000,A10200042,86-310 KUWALE RD,2029
860030290000,A10240170,86-256 KUWALE RD,2033
860030550000,A10220074,86-310 C KUWALE RD,2031
860040010000,A10160003,86-236 KUWALE RD,2025
860050010000,A10240221,86-854 LUALUALEI HMSTD RD,2033
860050090000,A10240222,86-842 LUALUALEI HMSTD RD,2033
Parcel ID (TMK),Petition Number,Site Address,End Year
860060030000,A10160243,86-418 PUHAWAI RD,2025
860060040000,A10170009,86-408 PUHAWAI RD,2026
860060090000,A10150120,86-412 PUHAWAI RD,2024
860070010000,AD10240235,86-339 KUWALE RD,2033
860070070000,A10170088,86-325 KUWALE RD,2026
860070410000,A10160044,86-615 PUUHULU RD,2025
860070470000,A10190160,86-324 PUHAWAI RD,2028
860080080000,A10180021,86-730 PUUHULU RD,2027
860080230000,A10190084,86-620 PUUHULU RD,2028
860090060000,A10190080,86-151 KUWALE RD,2028
860090070001,A10150054,86-119 KUWALE RD,2024
860090070001,AV10150003,86-119 KUWALE RD,2024
860090150000,A10160027,86-116 A PUHAWAI RD,2025
860090170000,A10240312,86-116 PUHAWAI RD,2033
860100060000,A10170014,86-550 HALONA RD,2026
860100110000,A10240081,86-504 B HALONA RD,2033
860100120000,A05210182,86-507 PUUHULU RD,2025
860100160000,A10160116,86-524 C HALONA RD,2025
860100270000,A10180083,86-564 HALONA RD,2027
860100390000,A10180081,86-453 PUUHULU RD,2027
860100410000,A10150160,86-459 PUUHULU RD,2024
860100430000,A10150161,86-361 OHEMAUKA PL,2024
860110070000,A10170037,86-404 HALONA RD,2026
860110110000,A10240043,86-440 HALONA RD,2033
860120010000,A10160086,86-431 HALONA RD,2025
860120040000,A10240101,86-347 HALONA RD,2033
860130040000,A10230012,86-312 MAILIILI RD,2032
860190020000,A10170073,86-203 PUHAWAI RD,2026
860190220000,A10200011,86-179 PUHAWAI RD,2029
860240010000,A10170013,86-223 PUHAWAI RD,2026
860240030000,A10150014,86-243 PUHAWAI RD,2024
860240050000,A10180036,86-469 PAHEEHEE RD,2027
860240070000,A10210026,86-449 PUUHULU RD,2030
860240110000,A10240187,86-530 PUUHULU RD,2033
860240120000,A10240090,86-536 PUUHULU RD,2033
860280180000,711152,KUWALE RD,2024
870030090000,A10170015,87-230 KULAAUPUNI ST,2026
870180020000,A10240130,ILIILI RD,2033
870180040000,A05240038,87-1087 APUUPUU RD,2028
870180090000,A05200050,87-711 KAUKAMA RD,2024
870180120000,A10240382,87-549 KAUKAMA RD,2033
870180130000,A05240349,87-519 KAUKAMA RD,2033
870180160000,A10240224,87-550 KAUKAMA RD,2033
Parcel ID (TMK),Petition Number,Site Address,End Year
870180180000,A05210023,87-630 KAUKAMA RD,2025
870180220000,AD10230088,87-768 KAUKAMA RD,2032
870180240000,A10240225,87-911 PAAKEA RD,2033
870180250000,A10240226,87-910 PAPAYA RD,2033
870180320000,A10240227,87-897 APUUPUU RD,2033
870180340000,A10240082,87-902 PAPAYA RD,2033
870180410000,A10160169,87-911 APUUPUU RD,2025
870180510000,A10240228,87-730 KAUKAMA RD,2033
870180550000,A10170125,87-1149 PAAKEA RD,2026
870180580000,A05210059,87-801 ILIILI RD,2025
870180610000,A10240223,87-1059 PAPAYA RD,2033
870190030000,A10160051,87-1161 HAKIMO RD,2025
870190070000,A10190028,87-1029 HAKIMO RD,2028
870190090000,A10190003,87-951 HAKIMO RD,2028
870190260000,A10200059,87-1101 ILIILI RD,2029
870190270000,A10240184,87-1055 ILIILI RD,2033
870190290000,AD10240103,87-992 F HAKIMO RD,2033
870190320000,A10160011,87-965 ILIILI RD,2025
870190420000,A05240136,87-737 ILIILI RD,2028
870190540000,A10240125,87-1501 PAAKEA RD,2033
870190560000,A10240551,87-828 HAKIMO RD,2033
870190590000,A10190276,87-1454 PAAKEA RD,2028
870210010000,A10170089,87-1550 PAAKEA RD,2026
870210050000,A10240054,87-769 HAKIMO RD,2033
870210060000,A10160040,87-1530 KUUALOHA RD,2025
870210080000,AD05240126,87-665 HAKIMO RD,2028
870210200000,A10170075,87-1660 ULEHAWA RD,2026
870210220000,A10190318,87-1567 ULEHAWA RD,2028
870210400000,A10170157,87-739 HAKIMO RD,2026
870210430000,A10170124,87-675 HAKIMO RD,2026
870210450000,A10240053,87-797 HAKIMO RD,2033
870220160000,A05240323,87-1550 KANAHALE RD,2028
910140850000,A05210205,91-400 MALAKOLE ST,2025
910140850000,A05210206,91-400 MALAKOLE ST,2025
910150050000,A05210207,91-40 FARRINGTON HWY,2025
910150170000,A10210197,91-101 FARRINGTON HWY,2025
910160080000,A05210141,FARRINGTON HWY,2025
910171930000,A05210211A,FARRINGTON HWY,2025
910171940000,A05210211B,FARRINGTON HWY,2025
910171950000,A05210211C,FARRINGTON HWY,2025
910171960000,A05210211D,FARRINGTON HWY,2025
910172030000,A05210201B,91-1251 FARRINGTON HWY,2025
910172070000,A05210201A,FARRINGTON HWY,2025
Parcel ID (TMK),Petition Number,Site Address,End Year
910172070000,A05210210B,FARRINGTON HWY,2025
910172070000,A05210211F,FARRINGTON HWY,2025
910180080000,A05210140,FARRINGTON HWY,2025
910180090000,A05210208,FARRINGTON HWY,2025
910180120000,A05210209,FARRINGTON HWY,2025
910180140000,A05210142,FARRINGTON HWY,2025
910180160000,A05210198,FARRINGTON HWY,2025
911810240000,A10240552,91-2230 OLD FORT WEAVER RD,2033
911810370000,AV10150018,91-2002 C FORT WEAVER RD,2024
920010020000,A05230169,94-963 KUNIA RD,2027
920010110000,A10170155,94-880 KUNIA RD,2026
920010110000,A10180137,94-880 KUNIA RD,2027
920010200000,A10180056,94-520 KUNIA RD,2027
920020080000,A05210202,KUNIA RD,2025
920040020000,A10160081,FARRINGTON HWY,2025
920040070000,A10160082,94-1011 KUNIA RD,2025
920040080000,A05220099,KUNIA RD,2026
920040090000,A10180055,KUNIA RD,2027
920040100000,A10220103,94-1200 KUNIA RD,2031
920040110000,A05210240,KUNIA RD,2025
920040130008,A10210065,94-1100 KUNIA RD,2030
920040130010,AV10170002,94-1100 KUNIA RD,2026
920040130012,A10190025,94-1100 KUNIA RD,2028
920040130014,A10160038,94-1100 KUNIA RD,2025
920040130018,A10160117,94-1100 KUNIA RD,2025
920040130021,A10160088,94-1100 KUNIA RD,2025
920040130024,A10230053,94-1100 KUNIA RD,2032
920040130025,A10210040,94-1100 KUNIA RD,2030
920040130027,A10220015,94-1100 KUNIA RD,2031
920040130028,A10210116,94-1100 KUNIA RD,2030
920040130029,AV10170003,94-1100 KUNIA RD,2026
920040130032,A10210060,94-1100 KUNIA RD,2030
920040130038,AV10210017,94-1100 KUNIA RD,2030
920040130045,A10160118,94-1100 KUNIA RD,2025
920040130047,AV10170004,94-1100 KUNIA RD,2026
920040130054,A10160045,94-1100 KUNIA RD,2025
920040130058,A10160278,94-1100 KUNIA RD,2025
920040130062,A10210111,94-1100 KUNIA RD,2030
920040130065,A10170128,94-1100 KUNIA RD,2026
920040130071,AV10170005,94-1100 KUNIA RD,2026
920040130072,AV10190103,94-1100 KUNIA RD,2028
920040130075,A10170039,94-1100 KUNIA RD,2026
920040130088,AV10170006,94-1100 KUNIA RD,2026
Parcel ID (TMK),Petition Number,Site Address,End Year
920040130089,A10160134,94-1100 KUNIA RD,2025
920040130094,A10170120,94-1100 KUNIA RD,2026
920040130095,A10240294,94-1100 KUNIA RD,2033
920040130099,AV10170007,94-1100 KUNIA RD,2026
920050220000,A05210153,92-1700 KUNIA RD,2025
920050230001,A10220050,92-1700 KUNIA RD,2031
920190890003,A10210112,NA PALI ST,2030
920190890004,A10210113,KALOKO TRAIL,2030
920190950000,A10240383,92-2171 KULIHI ST,2033
920430070000,A05210212,FARRINGTON HWY,2025
920430100000,A05210213,FARRINGTON HWY,2025
920450050000,A05200058,FARRINGTON HWY,2024
920450070000,A10200013,FARRINGTON HWY,2029
920490100000,A10230120,FARRINGTON HWY,2032
920490110000,A10230119,HUNEKAI ST,2032
920490130000,A10230132,FARRINGTON HWY,2032
920500010000,A05210214,FARRINGTON HWY,2025
920500030000,A05210215,FARRINGTON HWY,2025
920500080000,A05200057,FARRINGTON HWY,2024
940030010000,A05230157,94-2101 E KUNIA RD,2027
940030010000,A05230170,94-2101 E KUNIA RD,2027
940030020000,A10160261,KUNIA RD,2025
940030030000,A05230156,94-649 LANIKUHANA AVE,2027
940030040000,A05230158,KUNIA RD,2027
940030070000,A10170040,KUNIA RD,2026
940040020000,A05230159,KUNIA RD,2027
940040020000,A05230171,KUNIA RD,2027
940040030000,A05230160,KUNIA RD,2027
940040040000,A05230161,KUNIA RD,2027
940040070000,A05230162,KUNIA RD,2027
940040080000,A05230163,KUNIA RD,2027
940040090000,A10160083,94-405 KUNIA RD,2025
940040100000,A05230164,KUNIA RD,2027
940040110000,A05230165,KUNIA RD,2027
940040120000,A05230166,KUNIA RD,2027
940040180000,A05230167,KUNIA RD,2027
940040190000,A05230168,94-2101 KUNIA RD,2027
940050100000,A10240393,94-424 KAMEHAMEHA HWY,2033
940050520002,A10240297,94-500 KAMEHAMEHA HWY,2033
940050690000,A10180062,94-415 MAKAPIPIPI ST,2027
940050900000,A10210123,94-840 LANIKUHANA AVE,2030
940050910000,A10210124,94-840 LANIKUHANA AVE,2030
940050920000,A10210125,94-840 LANIKUHANA AVE,2030
Parcel ID (TMK),Petition Number,Site Address,End Year
940050950000,A102100038,94-415 MAKAPIPIPI ST,2030
940050960000,A10210126,94-415 MAKAPIPIPI ST,2030
940050970000,A10210127,94-840 LANIKUHANA AVE,2030
940060290000,A05210046,KAMEHAMEHA HWY,2025
940060310000,AV10200017,KAMEHAMEHA HWY,2029
940060370000,AV10170029,96-1088 WAIHONA ST,2026
940120020000,A10160109,KUNIA RD,2025
940120030000,A10240482,KUNIA RD,2033
950020030000,A05210217,77-808 KAMEHAMEHA HWY,2025
950020620000,A10190046,95-1211 KAPANOE ST,2028
950030100000,A10220012,95-1202 KAPANOE ST,2031
950030110000,A05210047,KAMEHAMEHA HWY,2025
950030110000,A05210048,KAMEHAMEHA HWY,2025
950030170000,A10210128,95-1202 KA UKA BLVD,2030
950030180000,A10210129,94-1230 KA UKA BLVD,2030
960020220000,A10200076,96-163 WAIAWA RD,2029
960020290000,A10200077,WAIAWA RD,2029
960020370000,A10200088,WAIAWA RD,2029
960030030000,A10200078,WAIAWA RD,2029
960030040000,A10200079,WAIAWA RD,2029
960030250000,A10200082,WAIAWA RD,2029
960030260000,A10200084,96-121 WAIAWA RD,2029
960030270000,A10200080,96-123 WAIAWA RD,2029
960030280000,A10200083,96-79 WAIAWA RD,2029
960030300000,AV10150020,96-55 B WAIAWA RD,2024
960030310000,A10200085,WAIAWA RD,2029
960030320000,A10200089,WAIAWA RD,2029
960030330000,A10200086,WAIAWA RD,2029
960030350000,AV10150021,96-39 WAIAWA RD,2024
960030370000,A10200087,96-23 WAIAWA RD,2029
960040210000,A05210049,WAIAWA PRISON RD,2025
960040240000,A05220081,96-1110 WAIHONA ST,2026
960050030000,A05220080,94-1340 KA UKA BLVD,2026
970280020000,A05210052,755 LEHUA AVE,2025
980160480000,A10200081,98-154 KAMEHAMEHA HWY,2029
980160590000,A10170104,KAMEHAMEHA HWY,2026
